IID,cluster
HORUS002100810923,0
HORUS007200119923,0
HORUS007100039276,0
HORUS003992568587,0
HORUS004861041515,0
HORUS004861040290,0
HORUS003991270645,0
HORUS003910310875,0
HORUS003992569674,0
HORUS007200119972,0
HORUS003991270590,1
HORUS003912557555,0
HORUS007200116777,0
HORUS12AA002BCDW2,0
HORUS12AA001CXAC4,0
HORUS007200121299,0
HORUS007200120272,0
HORUS004861041910,0
HORUS003912557393,0
HORUS12AA0020RQN5,0
HORUS003992568610,0
HORUS003991271018,1
HORUS007200121393,0
HORUS12AA0025VSM2,0
HORUS007200121222,0
HORUS004861040734,0
HORUS003910310185,1
HORUS003992568358,0
HORUS007200120906,0
HORUS007100039310,0
HORUS004861040896,0
HORUS003992569356,0
HORUS003910310352,0
HORUS003992569271,0
HORUS003992569849,0
HORUS002100004912,0
HORUS002100004832,0
HORUS007200121246,0
HORUS003992568496,0
HORUS007200121729,0
HORUS003992568836,0
HORUS007200116632,0
HORUS007200121865,0
HORUS12AA00228553,0
HORUS003912557302,0
HORUS007200121129,0
HORUS004861040798,0
HORUS007200119632,0
HORUS003992568722,0
HORUS007200118199,0
HORUS007200116926,0
HORUS007100039558,0
HORUS004200018322,0
HORUS004861041486,0
HORUS12AA001DMR64,0
HORUS12AA001ARXL7,0
HORUS007100039652,0
HORUS007100039398,0
HORUS003912557003,0
HORUS006992568966,0
HORUS003992570091,0
HORUS003992568474,0
HORUS002100811022,0
HORUS003912557405,1
HORUS12AA001LUJB4,0
HORUS004861040965,0
HORUS003992570206,1
HORUS003912557310,1
HORUS006600004004,0
HORUS004200019322,0
HORUS007200121519,1
HORUS12AA001ASSJ4,0
HORUS004861040593,0
HORUS12AA003H0U21,0
HORUS007200117018,0
HORUS12AA001DALN6,0
HORUS12AA001WZ394,0
HORUS003910310144,0
HORUS003992568070,0
HORUS003912557133,0
HORUS12AA002265Z3,0
HORUS003992569256,0
HORUS12AA003H14P1,0
HORUS003992569834,0
HORUS003992568551,1
HORUS003992569045,0
HORUS007100039457,0
HORUS003991270866,0
HORUS12AA002BBQN9,0
HORUS004861042537,0
HORUS12AA001ASIY4,0
HORUS003992570358,0
HORUS12AA0029G4Y5,0
HORUS007200121030,0
HORUS006600008914,0
HORUS003992568680,0
HORUS007100039480,0
HORUS003910310670,0
HORUS003912556747,0
HORUS003910309785,0
HORUS003992570350,0
HORUS003991271064,0
HORUS003912557019,0
HORUS12AA003H13O4,0
HORUS007200121700,0
HORUS004861040486,0
HORUS003992569007,0
HORUS003992568086,0
HORUS003910310796,1
HORUS004861041713,0
HORUS007100039501,0
HORUS12AA003H0MA8,0
HORUS003992568690,0
HORUS007200120939,0
HORUS004861040415,0
HORUS003992569228,0
HORUS007200120486,0
HORUS003992569100,0
HORUS007200121855,0
HORUS004861042334,0
HORUS006600007086,0
HORUS007200116032,0
HORUS003912556565,0
HORUS003912557399,0
HORUS12AA003H0T63,0
HORUS12AA002BBPI0,0
HORUS12AA001LV7C9,0
HORUS007100039289,0
HORUS004861042182,0
HORUS003991271153,1
HORUS003992569413,0
HORUS004861042929,0
HORUS007100039591,0
HORUS004861040942,0
HORUS007200119811,0
HORUS006600008707,0
HORUS12AA003H0K70,0
HORUS003910310073,0
HORUS004861040743,0
HORUS003912557501,1
HORUS007100039999,0
HORUS12AA0027ANT3,0
HORUS12AA00177BO7,0
HORUS003992569097,0
HORUS003992569551,0
HORUS003912556412,0
HORUS003992568779,1
HORUS004861043199,0
HORUS003991271163,0
HORUS004861041007,0
HORUS003910309990,0
HORUS12AA001LSHD6,0
HORUS003991270901,0
HORUS003992568512,0
HORUS003910310725,0
HORUS007200121774,0
HORUS003910309908,0
HORUS007200119645,0
HORUS006600007048,0
HORUS003910309612,0
HORUS12AA002BCTW6,0
HORUS004861042778,0
HORUS003910309918,0
HORUS002100610731,0
HORUS007100040026,0
HORUS007200117889,0
HORUS003991271026,1
HORUS003910311022,0
HORUS004861040457,0
HORUS007200121447,0
HORUS003992568671,0
HORUS003912557527,0
HORUS003991270954,0
HORUS007200116859,0
HORUS006600008770,0
HORUS002100004903,0
HORUS12AA00188DV8,0
HORUS007200114019,0
HORUS003991271159,1
HORUS007200122026,0
HORUS007200121823,0
HORUS12AA001D96B8,0
HORUS004861041934,0
HORUS007100039246,0
HORUS003992568437,0
HORUS007200120432,0
HORUS006992570154,0
HORUS007200121330,0
HORUS002100611117,0
HORUS003910310982,0
HORUS12AA003G6UM4,0
HORUS003910310620,0
HORUS12AA002AM3R0,0
HORUS003910311050,0
HORUS003910310401,0
HORUS007200119800,0
HORUS006600007082,0
HORUS003910310899,0
HORUS003992567885,0
HORUS007100039229,0
HORUS003991270202,0
HORUS006600007059,0
HORUS12AA003H0T89,0
HORUS12AA001LTEX7,0
HORUS007200118666,0
HORUS004861042500,0
HORUS007200121106,0
HORUS007200120868,0
HORUS007200121031,0
HORUS004861041005,0
HORUS003992569910,0
HORUS004861041980,0
HORUS003912557245,1
HORUS007200120436,0
HORUS004861041087,0
HORUS004861041377,0
HORUS003992568573,1
HORUS003910311021,0
HORUS12AA001LSYH1,0
HORUS007200121882,0
HORUS004861042014,0
HORUS007200118011,0
HORUS003910310844,0
HORUS12AA003DF9B5,0
HORUS12AA00163H38,0
HORUS12AA0039ND22,0
HORUS007200120295,0
HORUS12AA001D9G57,0
HORUS003992568277,0
HORUS003992569828,0
HORUS003912556882,0
HORUS004861043027,0
HORUS003991270697,0
HORUS007200121281,0
HORUS003910309671,0
HORUS000039970322,0
HORUS004861040953,0
HORUS003992569618,0
HORUS006600003602,0
HORUS12AA001DMS14,0
HORUS004861043016,0
HORUS003912557174,0
HORUS007200121601,0
HORUS004861040934,0
HORUS003910310120,0
HORUS007200120520,0
HORUS003912557430,0
HORUS007200121117,0
HORUS12AA0036KF11,0
HORUS002100004574,0
HORUS003910309719,0
HORUS003992568768,0
HORUS004861041175,0
HORUS004861043185,0
HORUS004861042852,0
HORUS003910310794,1
HORUS12AA0035ZTQ3,0
HORUS006600004102,0
HORUS004861043078,0
HORUS12AA00188D21,0
HORUS002100004665,0
HORUS003991270475,0
HORUS003992569894,0
HORUS12AA001LVJP4,0
HORUS003910309948,0
HORUS002100004570,0
HORUS003910310551,0
HORUS12AA001DO4K8,0
HORUS003910310292,0
HORUS004861041445,0
HORUS007200121906,0
HORUS003992568366,0
HORUS007200116889,0
HORUS003992568093,0
HORUS007200121343,0
HORUS003912557105,0
HORUS007200121582,0
HORUS003992568661,0
HORUS007100039428,0
HORUS002100004824,0
HORUS003910310594,0
HORUS007200119719,0
HORUS12AA001D9I30,0
HORUS003992569058,0
HORUS003912556660,0
HORUS007100039815,0
HORUS007200116905,0
HORUS006600004006,0
HORUS007100039922,0
HORUS003912557476,1
HORUS12AA0025VJC1,0
HORUS12AA00225W63,0
HORUS003991271114,0
HORUS007200120162,0
HORUS003991270408,0
HORUS003991270410,0
HORUS003991270235,0
HORUS002100004628,0
HORUS003992568641,0
HORUS007200120458,0
HORUS003912556977,0
HORUS004861040718,0
HORUS007100039268,0
HORUS003912556499,0
HORUS004861040952,0
HORUS007200120425,0
HORUS007200121628,0
HORUS003992568826,0
HORUS003991270905,0
HORUS003912556497,0
HORUS007200120037,0
HORUS003910311028,0
HORUS003910309635,0
HORUS002100004980,0
HORUS003992569002,0
HORUS003912557092,1
HORUS12AA001M5X18,0
HORUS004861041619,0
HORUS003992569195,0
HORUS007200121402,0
HORUS003992568710,0
HORUS004861042160,0
HORUS12AA001CXBW3,0
HORUS004861043109,0
HORUS006600003178,0
HORUS003910310914,0
HORUS12AA0020UFD0,0
HORUS12AA003H10Z5,0
HORUS12AA001CVKF2,0
HORUS003992568596,0
HORUS004861042960,0
HORUS002100410801,0
HORUS12AA001EFTS7,0
HORUS003991270394,0
HORUS003910309735,0
HORUS12AA002ALSP4,0
HORUS007100039212,0
HORUS12AA0029GC37,0
HORUS003992568095,0
HORUS006600008759,0
HORUS003992868709,0
HORUS004861043168,0
HORUS003992569736,0
HORUS003991270854,1
HORUS007200116628,0
HORUS007200120878,0
HORUS003991270963,0
HORUS007200121984,0
HORUS003992568256,0
HORUS003991270990,0
HORUS004861040852,0
HORUS007200116609,0
HORUS003910310974,0
HORUS12AA001DQ7W7,0
HORUS007200120891,0
HORUS003910311064,1
HORUS007200121836,0
HORUS003992568545,1
HORUS007200117275,0
HORUS003910310348,0
HORUS003991270911,0
HORUS12AA0024E0N0,0
HORUS006600003356,0
HORUS007200121727,0
HORUS004861041341,0
HORUS004861040908,0
HORUS007200116965,0
HORUS003991271040,0
HORUS007200120563,0
HORUS007200117995,0
HORUS007200117060,0
HORUS004861042058,0
HORUS004861040797,0
HORUS003992570023,0
HORUS002100820108,0
HORUS003912557081,1
HORUS003992568703,0
HORUS007200121632,0
HORUS003910310180,1
HORUS003992569598,0
HORUS003992569072,0
HORUS007200118711,0
HORUS007200121329,0
HORUS12AA00227LF8,0
HORUS006992569143,0
HORUS004861042359,0
HORUS004861042871,0
HORUS003912556789,0
HORUS003910311066,0
HORUS003992570278,1
HORUS003912556819,0
HORUS003992569698,0
HORUS006600007027,0
HORUS007200120376,0
HORUS12AA00163RR5,0
HORUS003912557511,1
HORUS004861042589,0
HORUS007200120463,0
HORUS004861042213,0
HORUS003912557590,0
HORUS003912557578,1
HORUS003912556566,0
HORUS12AA00216T16,0
HORUS007200116600,0
HORUS007200119986,0
HORUS007200121641,0
HORUS12AA00216VU1,0
HORUS002100004715,0
HORUS007200116888,0
HORUS003910311044,1
HORUS004861041579,0
HORUS002100004872,0
HORUS004861042304,0
HORUS12AA001ASEU6,0
HORUS004861043017,0
HORUS004861041035,0
HORUS003992569116,0
HORUS007100039184,0
HORUS003910310677,0
HORUS003992570113,0
HORUS003991270554,0
HORUS006600004062,0
HORUS004861041402,0
HORUS12AA0037HUL6,0
HORUS004861042187,0
HORUS002100411202,0
HORUS002100811202,0
HORUS003992569832,0
HORUS003991270368,0
HORUS003912557544,0
HORUS003912557139,0
HORUS004861041502,0
HORUS003992567835,0
HORUS003910310752,0
HORUS007100039566,0
HORUS003992568806,0
HORUS12AA003H0V61,0
HORUS003992568819,0
HORUS003912556704,0
HORUS004861042127,0
HORUS003912557349,1
HORUS002100004901,0
HORUS006600004079,0
HORUS004861040520,0
HORUS003910311065,0
HORUS003910310618,1
HORUS003991270945,1
HORUS12AA003G55T4,0
HORUS12AA001LSX76,0
HORUS007200120212,0
HORUS003991270629,0
HORUS003992567967,0
HORUS12AA0016KXF4,0
HORUS003910310437,0
HORUS004861041395,0
HORUS12AA0024DT72,0
HORUS006600003176,0
HORUS002100004523,0
HORUS12AA002ABEF8,0
HORUS003991270260,0
HORUS006600030882,0
HORUS003992568648,1
HORUS007100039221,0
HORUS003912556432,0
HORUS12AA002BBN86,0
HORUS002100211020,0
HORUS003992570299,0
HORUS004861043201,0
HORUS003912556711,0
HORUS003992569425,0
HORUS007200118753,0
HORUS003992568311,0
HORUS007200117059,0
HORUS003912556500,0
HORUS003992568298,1
HORUS004861000220,0
HORUS004861041170,0
HORUS007200121142,0
HORUS003910309698,0
HORUS004861040582,0
HORUS003992567817,0
HORUS003992568365,1
HORUS007200121074,0
HORUS003910310307,0
HORUS002100810713,0
HORUS003992568084,0
HORUS12AA0024DUU1,0
HORUS003992569789,0
HORUS003992569805,0
HORUS003992568737,0
HORUS007200120258,0
HORUS12AA001M62S5,0
HORUS002100711019,0
HORUS002100004731,0
HORUS003992567935,0
HORUS007200120394,0
HORUS004861043152,0
HORUS007200116372,0
HORUS003992570342,0
HORUS004861041079,0
HORUS12AA003ET3Y6,0
HORUS007200120215,0
HORUS007100039568,0
HORUS12AA003EPSM6,0
HORUS003992569420,0
HORUS004861040568,0
HORUS12AA003H0M45,0
HORUS003992568331,0
HORUS006600003402,0
HORUS003992570083,0
HORUS003910311056,0
HORUS003910309791,0
HORUS007100039207,0
HORUS006600008731,0
HORUS12AA0036IPD6,0
HORUS003910310333,0
HORUS003910310428,0
HORUS006600007013,0
HORUS12AA001LVB98,0
HORUS12AA001LSG81,0
HORUS12AA0019JIE0,0
HORUS004861041594,0
HORUS002100004690,0
HORUS004861000152,0
HORUS006600004105,0
HORUS007200121868,0
HORUS12AA001E3EA7,0
HORUS003991270974,0
HORUS007100039600,0
HORUS007200117862,0
HORUS004200001544,0
HORUS003991270993,1
HORUS004861043226,0
HORUS12AA003H0ZS9,0
HORUS003991270493,0
HORUS003910310678,0
HORUS003991270981,0
HORUS003912557483,0
HORUS003912556529,0
HORUS007200119746,0
HORUS002100005000,0
HORUS007200121800,0
HORUS006600008746,0
HORUS002100710917,0
HORUS003991270742,1
HORUS002100810727,0
HORUS004861040959,0
HORUS003991270569,0
HORUS003992569970,0
HORUS003992570193,0
HORUS007200118202,0
HORUS007100039642,0
HORUS003992568183,0
HORUS006600008754,0
HORUS003992570232,0
HORUS003912556884,0
HORUS003910310447,0
HORUS002100411018,0
HORUS007200121140,0
HORUS003992570274,1
HORUS004861040792,0
HORUS007200120503,0
HORUS003912556978,0
HORUS003992567957,0
HORUS003991270973,1
HORUS002100411203,0
HORUS12AA0018RZG4,0
HORUS003992567800,0
HORUS12AA001DJHE0,0
HORUS003912556535,0
HORUS004861043186,0
HORUS004861041140,0
HORUS004861041399,0
HORUS007200116541,0
HORUS003991270543,0
HORUS004861040393,0
HORUS003992569199,0
HORUS002100004513,0
HORUS12AA002ABFX1,0
HORUS002100004853,0
HORUS003991270920,1
HORUS003992568161,0
HORUS007200113900,0
HORUS007200120890,0
HORUS002100611228,0
HORUS004861042801,0
HORUS003992568612,0
HORUS002100004944,0
HORUS007200117970,0
HORUS007200116644,0
HORUS007200121128,0
HORUS003992568682,0
HORUS003992569581,0
HORUS007100039515,0
HORUS12AA0027A634,0
HORUS004861040981,0
HORUS007200121019,0
HORUS003910309796,0
HORUS003910310389,1
HORUS007200120206,0
HORUS004861040433,0
HORUS003991270621,0
HORUS007200121754,0
HORUS002100004568,0
HORUS002100110422,0
HORUS002100004550,0
HORUS042368560361,0
HORUS003910310107,0
HORUS007200120549,0
HORUS003992567988,0
HORUS007100039427,0
HORUS003992570072,1
HORUS007200120583,0
HORUS006992569125,0
HORUS003992568188,0
HORUS003910310740,0
HORUS003992568118,0
HORUS004861041124,0
HORUS12AA003H11K4,0
HORUS004861043097,0
HORUS003912557559,0
HORUS003910310684,0
HORUS003991271021,1
HORUS003992568258,1
HORUS003910310712,1
HORUS003992569226,0
HORUS003992570010,0
HORUS007200120951,0
HORUS12AA001DP740,0
HORUS007200121262,0
HORUS004861042952,0
HORUS002100004546,0
HORUS003910309954,0
HORUS002100004803,0
HORUS003991270347,0
HORUS003992568074,0
HORUS003992569470,0
HORUS004861041549,0
HORUS007200116243,0
HORUS003992569833,0
HORUS004861041565,0
HORUS004861041463,0
HORUS12AA001D9VQ6,0
HORUS003991270532,0
HORUS004861042045,0
HORUS003992567877,0
HORUS007200120461,0
HORUS007200121808,0
HORUS003912556645,0
HORUS007200121682,0
HORUS007200117982,0
HORUS003992569995,0
HORUS12AA001AHF10,0
HORUS007200121657,0
HORUS12AA00227MO9,0
HORUS007200120918,0
HORUS004861041416,0
HORUS007200121806,0
HORUS007200120412,0
HORUS003910310869,0
HORUS003992570022,0
HORUS003912557396,0
HORUS007200121745,0
HORUS007200121703,0
HORUS12AA0036JI28,0
HORUS007200120996,0
HORUS003910310289,0
HORUS003910310788,0
HORUS004861042821,0
HORUS002100004544,0
HORUS007200120927,0
HORUS003910310125,0
HORUS12AA001D9L45,0
HORUS003910310004,0
HORUS003991270387,0
HORUS002100005030,0
HORUS003992569014,0
HORUS12AA001DAAX7,0
HORUS003992569196,0
HORUS003910310085,0
HORUS002100511101,0
HORUS007200121891,0
HORUS003912557048,0
HORUS003992567925,0
HORUS003992567963,0
HORUS004861043051,0
HORUS007200116934,0
HORUS003992567854,0
HORUS006600003480,0
HORUS003910310513,1
HORUS12AA0017KUC2,0
HORUS004861041380,0
HORUS003992568589,0
HORUS007200118690,0
HORUS003992570112,1
HORUS003992569335,0
HORUS007200120353,0
HORUS003912556530,0
HORUS004861042800,0
HORUS003910309823,0
HORUS12AA00163QB8,0
HORUS007200121072,0
HORUS003912557218,0
HORUS003991270870,0
HORUS007200118000,0
HORUS002100004652,0
HORUS002100004621,0
HORUS007200121173,0
HORUS003992567893,0
HORUS004861040872,0
HORUS004861043005,0
HORUS003912556870,0
HORUS002100004996,0
HORUS007100039923,0
HORUS007200119933,0
HORUS003910310511,0
HORUS003992569788,1
HORUS002100410429,0
HORUS007100039245,0
HORUS004861041726,0
HORUS007200119744,0
HORUS003912557347,1
HORUS12AA001LSQZ3,0
HORUS002100110820,0
HORUS003912556957,0
HORUS004861040815,0
HORUS003992569648,0
HORUS007100039383,0
HORUS004861041598,0
HORUS007200119697,0
HORUS12AA0020U151,0
HORUS007200121508,0
HORUS007100039529,0
HORUS004861040715,0
HORUS007200121930,0
HORUS003992568223,0
HORUS007200117010,0
HORUS007200121301,0
HORUS12AA001EFLX5,0
HORUS12AA001WZ4A7,0
HORUS003991271178,0
HORUS003910309989,0
HORUS003912556584,0
HORUS007200116927,0
HORUS006600007023,0
HORUS007100039266,0
HORUS003910310469,0
HORUS004861042886,0
HORUS003910311051,0
HORUS006600030872,0
HORUS12AA001LM8E2,0
HORUS007200121107,0
HORUS003992569095,0
HORUS003991270806,0
HORUS003910310845,0
HORUS007200120260,0
HORUS002100004597,0
HORUS004861040601,0
HORUS004861041047,0
HORUS004861041021,0
HORUS003910310113,0
HORUS003910310768,1
HORUS12AA003H1000,0
HORUS003910310219,0
HORUS004861042329,0
HORUS003910310371,1
HORUS002100711217,0
HORUS002100004876,0
HORUS007200119820,0
HORUS003991270301,0
HORUS007200117912,0
HORUS002100620104,0
HORUS003910310605,0
HORUS004861042524,0
HORUS000391257167,1
HORUS12AA0036IXO6,0
HORUS003992568983,0
HORUS003992570355,0
HORUS004861040302,0
HORUS12AA0035ZU66,0
HORUS003992569659,0
HORUS007200119693,0
HORUS003992570095,0
HORUS003991271127,1
HORUS004861042903,0
HORUS004861042345,0
HORUS003992570041,0
HORUS004861040982,0
HORUS12AA002ABCK0,0
HORUS007200121086,0
HORUS007100039222,0
HORUS002100004640,0
HORUS007200116966,0
HORUS006600003410,0
HORUS003910310992,0
HORUS003992569403,0
HORUS003912557603,0
HORUS002100410803,0
HORUS007200121243,0
HORUS007200120556,0
HORUS003912556785,0
HORUS004861042542,0
HORUS007200119761,0
HORUS006600004100,0
HORUS004861041107,0
HORUS003992569714,0
HORUS006600008789,0
HORUS007200116747,0
HORUS007200117969,0
HORUS007200121317,0
HORUS007100039316,0
HORUS004861042820,0
HORUS003992568329,1
HORUS004861042509,0
HORUS003992568731,0
HORUS003912556637,0
HORUS12AA0024DT07,0
HORUS004861043030,0
HORUS007200113600,0
HORUS007100039347,0
HORUS003992569398,0
HORUS003992567792,0
HORUS004861042261,0
HORUS004861041743,0
HORUS003992568262,0
HORUS003910309607,0
HORUS12AA001LWGK5,0
HORUS003991270318,0
HORUS003992569119,0
HORUS004200001792,0
HORUS003992570307,0
HORUS003992570306,0
HORUS002100004978,0
HORUS003992569509,0
HORUS12AA00188B80,0
HORUS003992569458,0
HORUS12AA003G75G6,0
HORUS12AA001LUDO4,0
HORUS003910310779,1
HORUS004861040853,0
HORUS12AA001E3KL9,0
HORUS003912557037,0
HORUS007200116804,0
HORUS006600003364,0
HORUS003910310960,0
HORUS12AA0033C8I5,0
HORUS002100004955,0
HORUS003991270533,0
HORUS003912556775,0
HORUS003992568090,0
HORUS004861041877,0
HORUS003910309947,0
HORUS12AA001D9UQ7,0
HORUS003992570223,0
HORUS007200120596,0
HORUS003910311035,0
HORUS003992567999,0
HORUS004861040404,0
HORUS003991271109,1
HORUS006600003638,0
HORUS003992569272,0
HORUS007100039472,0
HORUS003912556723,0
HORUS004861040518,0
HORUS007200120590,0
HORUS007200121617,0
HORUS003991271137,0
HORUS007100039818,0
HORUS12AA00162XO7,0
HORUS003910310771,1
HORUS003912556890,0
HORUS003910309903,0
HORUS003991270495,0
HORUS12AA0020TRY8,0
HORUS003992568699,0
HORUS12AA001DAID9,0
HORUS12AA0033DAW6,0
HORUS007200121366,0
HORUS003992569350,0
HORUS12AA001LW5U3,0
HORUS004200018146,0
HORUS007200119837,0
HORUS004861043272,0
HORUS007200121827,0
HORUS006600003620,0
HORUS003992570343,0
HORUS003992567969,0
HORUS007200120401,0
HORUS003912557065,1
HORUS003910310132,0
HORUS003992569848,0
HORUS003912556709,0
HORUS003992570001,0
HORUS002100004929,0
HORUS003910310400,0
HORUS12AA00188CF1,0
HORUS003910309906,0
HORUS004861043153,0
HORUS004861040833,0
HORUS003992568568,0
HORUS006600007066,0
HORUS003910310575,1
HORUS007200120326,0
HORUS004861041682,0
HORUS003912556880,1
HORUS003992567805,0
HORUS006600004049,0
HORUS003991270873,0
HORUS007200118687,0
HORUS002100004744,0
HORUS12AA001E1288,0
HORUS002100611027,0
HORUS004861043060,0
HORUS002100004831,0
HORUS002100410921,0
HORUS007100039241,0
HORUS003910310854,0
HORUS004861042173,0
HORUS007200116603,0
HORUS003992568636,1
HORUS007200121510,0
HORUS004861041415,0
HORUS12AA0027D9E8,0
HORUS003992570270,1
HORUS006600008791,0
HORUS003992570009,0
HORUS007200117026,0
HORUS004861042094,0
HORUS003992567847,0
HORUS003992568980,0
HORUS007200121778,0
HORUS003910311013,0
HORUS004861041534,0
HORUS003992567886,0
HORUS003991270735,1
HORUS007200121352,0
HORUS002100004800,0
HORUS007200120365,0
HORUS007200121390,0
HORUS007100039341,0
HORUS004861042034,0
HORUS003991271020,1
HORUS004861000184,0
HORUS003992568896,0
HORUS003910309721,0
HORUS007200116922,0
HORUS007100039236,0
HORUS003992568851,0
HORUS004861042828,0
HORUS007200121146,0
HORUS002100111224,0
HORUS12AA001DMCW3,0
HORUS006600007037,0
HORUS007200121307,0
HORUS002100004916,0
HORUS007200121732,0
HORUS007200120870,0
HORUS007200120268,0
HORUS12AA0027BJW9,0
HORUS003912556868,0
HORUS007200120127,0
HORUS007200120551,0
HORUS000039969709,0
HORUS004861040626,0
HORUS007200120380,0
HORUS12AA0036JNV0,0
HORUS003992568552,0
HORUS003910310772,1
HORUS007200119721,0
HORUS12AA002BC3A3,0
HORUS003992567833,0
HORUS12AA003H10O7,0
HORUS006600003370,0
HORUS003991270898,0
HORUS006600008912,0
HORUS003912557284,0
HORUS006600008718,0
HORUS007200113951,0
HORUS003992568915,1
HORUS003991270474,0
HORUS004861041435,0
HORUS003912556439,0
HORUS004861000290,0
HORUS003991270754,0
HORUS12AA001LSE75,0
HORUS007200120476,0
HORUS12AA001LUHL6,0
HORUS003992569220,0
HORUS003910310691,0
HORUS003910310317,0
HORUS003991270284,0
HORUS003991270641,0
HORUS003910309969,0
HORUS002100711215,0
HORUS12AA0025VNX5,0
HORUS007200116679,0
HORUS003912556987,0
HORUS003992569399,0
HORUS003992568604,0
HORUS003992570050,0
HORUS006600003998,0
HORUS007200117295,0
HORUS003991270298,0
HORUS007200119823,0
HORUS007100039647,0
HORUS12AA0033D952,0
HORUS003992569582,0
HORUS004861042344,0
HORUS003912557238,0
HORUS004861042908,0
HORUS003992569746,1
HORUS12AA001LSV37,0
HORUS003910310470,0
HORUS12AA0020ALV8,0
HORUS006600004009,0
HORUS004861042926,0
HORUS003910309872,0
HORUS003912557157,0
HORUS003910309623,0
HORUS007200121184,0
HORUS12AA0024E0R2,0
HORUS003992569826,0
HORUS004861041505,0
HORUS006600008729,0
HORUS002100004856,0
HORUS002100004585,0
HORUS003992569865,0
HORUS007200119874,0
HORUS004861041503,0
HORUS004861040930,0
HORUS002100110817,0
HORUS003992569501,0
HORUS002100004940,0
HORUS003910310809,0
HORUS12AA001DB4Y6,0
HORUS003992570375,0
HORUS007200121333,0
HORUS007200121004,0
HORUS003992567844,0
HORUS007200119897,0
HORUS002100411129,0
HORUS003992568110,0
HORUS007200119775,0
HORUS12AA0024DYP7,0
HORUS003992568816,0
HORUS003910309611,0
HORUS003992568858,1
HORUS003910309887,0
